PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Title patch,Title patch status,Title length,No. of titles,Is indexable page
21,https://createmy-qr.com/event-qr-code-generator,"Event QR Code Generator - Free & Custom | CreateMy-QR
Event - Free QR Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"53
51",2,true
21,https://createmy-qr.com/id/linkedin-generator-qr-code-gratis-online,"LinkedIn Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
LinkedIn - Generator QR Code Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"56
56",2,true
21,https://createmy-qr.com/vi/tap-tin-tao-ma-qr-mien-phi-truc-tuyen,"Trình tạo mã QR Tập tin - Miễn phí & Tùy chỉnh | CreateMy-QR
Tập tin - Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"60
53",2,true
21,https://createmy-qr.com/tr/araclari-karsilastir,"Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR (No Signup) | Araçları Karşılaştır
types.compare QR Kod Oluşturucu - Ücretsiz ve Özel | CreateMy-QR
Araçları Karşılaştır | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"85
64
34",3,true
21,https://createmy-qr.com/hi/viiddiyo-muph-t-onnlaain-kyuuaar-kodd-jnrettr,"वीडियो QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
वीडियो - मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"53
54",2,true
21,https://createmy-qr.com/ru/whatsapp-besplatnyy-generator-qr-kodov-onlayn,"Ватсап Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Ватсап - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"68
59",2,true
21,https://createmy-qr.com/sv/spotify-gratis-qr-kod-generator-online,"Spotify QR Code Generator - Gratis & anpassad | CreateMy-QR
Spotify - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"59
54",2,true
21,https://createmy-qr.com/sv/sms-gratis-qr-kod-generator-online,"SMS QR Code Generator - Gratis & anpassad | CreateMy-QR
SMS - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"55
50",2,true
21,https://createmy-qr.com/fr/langues-prises-en-charge,"Générateur de Code QR Gratuit en Ligne - CreateMy-QR (No Signup) | Langues prises en charge
Générateur de code QR types.languages - Gratuit et personnalisé | CreateMy-QR
Langues prises en charge | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"91
77
38",3,true
21,https://createmy-qr.com/ja/pdf-wu-liao-qrkodozuo-cheng-zienereta,"PDF QR コード ジェネレーター - 無料 & カスタム | CreateMy-QR
PDF - 無料QRコード作成・ジェネレーター - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"44
37",2,true
21,https://createmy-qr.com/de/video-kostenloser-qr-code-generator-online,"Video QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Video - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
58",2,true
21,https://createmy-qr.com/fi/telegram-ilmainen-qr-koodigeneraattori-netissa,"Telegram QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Telegram - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"68
62",2,true
21,https://createmy-qr.com/sv/pdf-gratis-qr-kod-generator-online,"PDF QR Code Generator - Gratis & anpassad | CreateMy-QR
PDF - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"55
50",2,true
21,https://createmy-qr.com/id/amazon-generator-qr-code-gratis-online,"Amazon Pembuat Kode QR - Gratis & Khusus | CreateMy-QR
Amazon - Generator QR Code Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"54
54",2,true
21,https://createmy-qr.com/tr/spotify-ucretsiz-cevrimici-qr-kod-olusturucu,"Spotify QR Kod Oluşturucu - Ücretsiz ve Özel | CreateMy-QR
Spotify - Ücretsiz Çevrimiçi QR Kod Oluşturucu - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"58
60",2,true
21,https://createmy-qr.com/el/paypal-dorean-dimioyrgia-qr-code-online,"PayPal QR Code Generator - Δωρεάν & Προσαρμοσμένο | CreateMy-QR
PayPal - Δωρεάν Δημιουργία QR Code Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"63
55",2,true
21,https://createmy-qr.com/de/venmo-kostenloser-qr-code-generator-online,"Venmo QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Venmo - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
58",2,true
21,https://createmy-qr.com/vi/am-thanh-tao-ma-qr-mien-phi-truc-tuyen,"Trình tạo mã QR Âm thanh - Miễn phí & Tùy chỉnh | CreateMy-QR
Âm thanh - Tạo Mã QR Miễn Phí Trực Tuyến - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"61
54",2,true
21,https://createmy-qr.com/ar/paypal-mwld-rmz-lstjb-lsryaa-mjny,"باي بال QR Code Generator - مجاني ومخصص | CreateMy-QR
باي بال - مولد رمز الاستجابة السريعة مجاني - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"53
56",2,true
21,https://createmy-qr.com/bn/baarkodd-skyaanaar-phri-anlaain-kiuaar-kodd-jenaarettr,"বিনামূল্যে বারকোড স্ক্যানার অনলাইন - UPC এবং EAN স্ক্যান করুন
বারকোড স্ক্যানার QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
বারকোড স্ক্যানার - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"61
70
63",3,true
21,https://createmy-qr.com/bn/snapchat-phri-anlaain-kiuaar-kodd-jenaarettr,"স্ন্যাপচ্যাট QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
স্ন্যাপচ্যাট - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"66
59",2,true
21,https://createmy-qr.com/ms/tempahan-penjana-kod-qr-percuma-dalam-talian,"Penjana Kod QR Tempahan - Percuma & Tersuai | CreateMy-QR
Tempahan - Penjana Kod QR Percuma Dalam Talian - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"57
60",2,true
21,https://createmy-qr.com/de/audio-kostenloser-qr-code-generator-online,"Audio QR-Code-Generator – kostenlos und benutzerdefiniert | CreateMy-QR
Audio - Kostenloser QR-Code Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"71
58",2,true
21,https://createmy-qr.com/es/,"CreateMy-QR | Todas las Herramientas QR y Barras en un Solo Lugar
CreateMy-QR | Todas las Herramientas QR y Barras en un Solo Lugar
home - Generador de Códigos QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,1,,,"65
65
58",3,true
21,https://createmy-qr.com/da/instagram-gratis-qr-kode-generator-online,"Instagram QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Instagram - Gratis QR Kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
57",2,true
21,https://createmy-qr.com/it/whatsapp-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Whatsapp - Gratuito e personalizzato | CreateMy-QR
Whatsapp - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
62",2,true
21,https://createmy-qr.com/bn/venmo-phri-anlaain-kiuaar-kodd-jenaarettr,"ভেনমো QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
ভেনমো - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"59
52",2,true
21,https://createmy-qr.com/it/chi-siamo,"Generatore di Codici QR Gratis Online - CreateMy-QR (No Signup) | Chi siamo
Generatore di codici QR types.about - Gratuito e personalizzato | CreateMy-QR
Chi siamo | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
77
23",3,true
21,https://createmy-qr.com/cs/zdarma-online-generator-qr-kodu-2,"Bezplatný skener QR kódů online – naskenujte QR okamžitě
types.scanqr generátor QR kódu – zdarma a na míru | CreateMy-QR
scanqr - Zdarma Online Generátor QR Kódů - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"56
63
54",3,true
21,https://createmy-qr.com/pt/vcard-gerador-de-codigo-qr-gratis-online,"Gerador de código QR vCard - gratuito e personalizado | CreateMy-QR
vCard - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"67
56",2,true
21,https://createmy-qr.com/no/snapchat-gratis-qr-kode-generator-online,"Snapchat QR Code Generator - Gratis og tilpasset | CreateMy-QR
Snapchat - Gratis QR-kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"62
56",2,true
21,https://createmy-qr.com/zh/an-quan-jia-gou,"免费在线二维码生成器 - CreateMy-QR (No Signup) | 安全架构
types.security QR 代码生成器 - 免费和自定义 | CreateMy-QR
安全架构 | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"43
46
18",3,true
21,https://createmy-qr.com/hi/muph-t-onnlaain-kyuuaar-kodd-jnrettr-2,"निःशुल्क क्यूआर कोड स्कैनर ऑनलाइन - तुरंत क्यूआर स्कैन करें
types.scanqr QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
scanqr - मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"59
59
54",3,true
21,https://createmy-qr.com/it/amazon-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Amazzonia - Gratuito e personalizzato | CreateMy-QR
Amazzonia - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"75
63",2,true
21,https://createmy-qr.com/it/spotify-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Spotify - Gratuito e personalizzato | CreateMy-QR
Spotify - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"73
61",2,true
21,https://createmy-qr.com/hi/app-store-muph-t-onnlaain-kyuuaar-kodd-jnrettr,"ऐप स्टोर QR कोड जेनरेटर - मुफ़्त और कस्टम | CreateMy-QR
ऐप स्टोर - मुफ़्त ऑनलाइन क्यूआर कोड जनरेटर - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"55
56",2,true
21,https://createmy-qr.com/no/personvernerklaering,"Gratis QR-kode Generator Online - CreateMy-QR (No Signup) | Personvernerklæring
types.privacy QR Code Generator - Gratis og tilpasset | CreateMy-QR
Personvernerklæring | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"79
67
33",3,true
21,https://createmy-qr.com/ru/facebook-besplatnyy-generator-qr-kodov-onlayn,"Фейсбук Генератор QR-кодов — бесплатный и настраиваемый | CreateMy-QR
Фейсбук - Бесплатный генератор QR-кодов онлайн - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
60",2,true
21,https://createmy-qr.com/th/ehtukaarn-ekhruue-ngmuue-sraangkhiw-aarokhd-nailnfrii,"เหตุการณ์ เครื่องสร้างโค้ด QR - ฟรีและกำหนดเอง | CreateMy-QR
เหตุการณ์ - เครื่องมือสร้างคิวอาร์โค้ดออนไลน์ฟรี - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"60
62",2,true
21,https://createmy-qr.com/bn/paypal-phri-anlaain-kiuaar-kodd-jenaarettr,"পেপ্যাল ​​ QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
পেপ্যাল ​​ - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"64
57",2,true
21,https://createmy-qr.com/it/crypto-generatore-di-codici-qr-gratis-online,"Generatore di codici QR Cripto - Gratuito e personalizzato | CreateMy-QR
Cripto - Generatore di Codici QR Gratis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"72
60",2,true
21,https://createmy-qr.com/fi/sms-ilmainen-qr-koodigeneraattori-netissa,"SMS QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
SMS - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"63
57",2,true
21,https://createmy-qr.com/ja/sms-wu-liao-qrkodozuo-cheng-zienereta,"SMS QR コード ジェネレーター - 無料 & カスタム | CreateMy-QR
SMS - 無料QRコード作成・ジェネレーター - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"44
37",2,true
21,https://createmy-qr.com/pl/vcard-darmowy-generator-kodow-qr-online,"Generator kodów QR vCard — bezpłatny i niestandardowy | CreateMy-QR
vCard - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"67
55",2,true
21,https://createmy-qr.com/ko/jeonhwa-muryo-onrain-qr-kodeu-saengseonggi,"전화 QR 코드 생성기 - 무료 및 사용자 정의 | CreateMy-QR
전화 - 무료 온라인 QR 코드 생성기 - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"40
35",2,true
21,https://createmy-qr.com/bn/google-forms-phri-anlaain-kiuaar-kodd-jenaarettr,"Google Forms QR কোড জেনারেটর - বিনামূল্যে এবং কাস্টম | CreateMy-QR
Google Forms - ফ্রি অনলাইন কিউআর কোড জেনারেটর - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"66
59",2,true
21,https://createmy-qr.com/da/telegram-gratis-qr-kode-generator-online,"Telegram QR Code Generator - Gratis og brugerdefineret | CreateMy-QR
Telegram - Gratis QR Kode Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"68
56",2,true
21,https://createmy-qr.com/sv/sakerhetsarkitektur,"Gratis QR-kod Generator Online - CreateMy-QR (No Signup) | Säkerhetsarkitektur
types.security QR Code Generator - Gratis & anpassad | CreateMy-QR
Säkerhetsarkitektur | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"78
66
33",3,true
21,https://createmy-qr.com/pt/sms-gerador-de-codigo-qr-gratis-online,"Gerador de código QR SMS - gratuito e personalizado | CreateMy-QR
SMS - Gerador de Código QR Grátis Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"65
54",2,true
21,https://createmy-qr.com/pl/spotify-darmowy-generator-kodow-qr-online,"Generator kodów QR Spotify — bezpłatny i niestandardowy | CreateMy-QR
Spotify - Darmowy Generator Kodów QR Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"69
57",2,true
21,https://createmy-qr.com/zh/pdf-mian-fei-zai-xian-er-wei-ma-sheng-cheng-qi,"PDF QR 代码生成器 - 免费和自定义 | CreateMy-QR
PDF - 免费在线二维码生成器 - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"35
30",2,true
21,https://createmy-qr.com/cs/zasady-ochrany-osobnich-udaju,"Zdarma Online Generátor QR Kódů - CreateMy-QR (No Signup) | Zásady ochrany osobních údajů
types.privacy generátor QR kódu – zdarma a na míru | CreateMy-QR
Zásady ochrany osobních údajů | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"89
64
43",3,true
21,https://createmy-qr.com/sv/video-gratis-qr-kod-generator-online,"Video QR Code Generator - Gratis & anpassad | CreateMy-QR
Video - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"57
52",2,true
21,https://createmy-qr.com/fi/pdf-ilmainen-qr-koodigeneraattori-netissa,"PDF QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
PDF - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"63
57",2,true
21,https://createmy-qr.com/ar/mlf-brks-mwld-rmz-lstjb-lsryaa-mjny,"ملف / بركاس QR Code Generator - مجاني ومخصص | CreateMy-QR
ملف / بركاس - مولد رمز الاستجابة السريعة مجاني - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"57
60",2,true
21,https://createmy-qr.com/fi/wi-fi-ilmainen-qr-koodigeneraattori-netissa,"Wi-Fi QR-koodigeneraattori - ilmainen ja räätälöity | CreateMy-QR
Wi-Fi - Ilmainen QR-koodigeneraattori Netissä - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"65
59",2,true
21,https://createmy-qr.com/sv/bild-gratis-qr-kod-generator-online,"Bild QR Code Generator - Gratis & anpassad | CreateMy-QR
Bild - Gratis QR-kod Generator Online - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"56
51",2,true
21,https://createmy-qr.com/zh/google-review-mian-fei-zai-xian-er-wei-ma-sheng-cheng-qi,"谷歌评论 QR 代码生成器 - 免费和自定义 | CreateMy-QR
谷歌评论 - 免费在线二维码生成器 - CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"36
31",2,true
21,https://createmy-qr.com/hu/,"CreateMy-QR | Minden QR és vonalkód Eszközök egy helyen
CreateMy-QR | Minden QR és vonalkód Eszközök egy helyen
home - Ingyenes Online QR-kód Generátor - CreateMy-QR",text/html; charset=utf-8,false,200,0,1,,,"55
55
53",3,true
21,https://createmy-qr.com/sv/sprak-som-stods,"Gratis QR-kod Generator Online - CreateMy-QR (No Signup) | Språk som stöds
types.languages QR Code Generator - Gratis & anpassad | CreateMy-QR
Språk som stöds | CreateMy-QR",text/html; charset=utf-8,false,200,0,0,,,"74
67
29",3,true
